,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126
fuzhou,245.020802,342.7458617,488.6252988,485.9697265,470.9214836,545.2775073,624.1480039,779.6760202,756.5725414,644.5959104,635.7440028,660.7063822,560.8568647,531.6455696,575.4625122,610.7816234,655.5722758,682.4820749,623.1300345,735.5935204,808.0906435,943.2592724,838.1871293,309.9052846,92.0598389,40.89581305
yichun,229.7070019,296.0077897,390.900239,431.9730902,447.3754094,446.1361423,567.4072763,649.7300168,900.6815969,585.9962822,635.7440028,523.0592193,560.8568647,604.1426928,732.4068337,929.4502965,1054.61627,1091.97132,983.8895282,1066.610605,1283.438081,1362.485616,1084.712756,275.4713641,74.7986191,43.81694255
nanning,199.0794016,405.0632911,464.1940338,593.962999,588.6518545,619.633531,822.7405506,974.5950252,1188.899708,908.2942374,970.3461096,991.0595733,764.8048154,652.4741082,575.4625122,584.2259007,570.0628485,443.6133487,524.7410817,551.6951403,522.8821811,576.436222,493.0512525,154.9526423,80.55235903,0
guiyang,306.2760025,451.8013632,708.5066832,755.9529079,824.1125963,842.7016022,964.5923697,1072.054528,1152.872444,761.7951669,702.6644242,578.1180844,586.3503585,507.4798619,340.0460299,371.7801186,313.5345667,375.3651412,0,0,0,0,0,137.735682,69.04487917,17.52677702
tianjin,306.2760025,389.4839338,561.9190936,728.9545897,753.4743737,768.3455785,765.999823,974.5950252,972.7361246,849.6946092,736.1246349,605.647517,560.8568647,410.8170311,575.4625122,531.1144552,427.5471364,477.7374524,459.1484465,404.5764362,427.8126936,366.8230504,295.8307515,154.9526423,46.02991945,0
luan,306.2760025,405.0632911,586.3503585,566.9646809,470.9214836,520.4921661,624.1480039,714.7030185,720.5452775,732.4953527,736.1246349,660.7063822,509.869877,531.6455696,732.4068337,637.3373462,598.565991,614.2338674,590.3337169,662.0341684,998.2296185,995.6625653,838.1871293,241.0374436,86.30609896,20.44790652
wenzhou,214.3932017,389.4839338,439.7627689,431.9730902,447.3754094,470.9214836,567.4072763,714.7030185,792.5998053,644.5959104,602.2837922,468.0003541,535.3633708,459.1484465,575.4625122,557.6701779,627.0691334,818.9784899,787.1116226,1029.830929,1140.83385,1152.872444,788.8820041,361.5561654,103.5673188,29.21129503
quanzhou,137.8242011,233.6903603,317.6064442,377.9764539,329.6450385,371.7801186,425.5554572,552.2705143,684.5180136,498.0968399,568.8235815,523.0592193,535.3633708,531.6455696,601.6198991,663.893069,741.0817031,818.9784899,787.1116226,698.8138444,903.160131,890.8559795,887.4922546,327.1222448,69.04487917,35.05355404
dongguan,367.531203,514.1187926,561.9190936,647.9596353,753.4743737,594.8481898,652.5183677,844.6490219,864.654333,732.4953527,568.8235815,523.0592193,458.8828893,386.6513234,340.0460299,318.6686731,342.0377091,375.3651412,360.7594937,331.0170842,380.2779499,471.6296362,542.3563778,395.9900859,189.8734177,151.8987342
shijiazhuang,229.7070019,296.0077897,439.7627689,539.9663628,588.6518545,520.4921661,624.1480039,877.1355227,1008.763389,849.6946092,769.5848455,605.647517,560.8568647,459.1484465,549.3051253,478.0030096,598.565991,580.1097637,524.7410817,551.6951403,713.0211561,733.6461007,443.7461273,172.1696025,46.02991945,0
luoyang,245.020802,296.0077897,464.1940338,458.9714083,447.3754094,495.7068248,624.1480039,747.1895193,828.6270691,585.9962822,836.5052669,633.1769496,611.8438524,459.1484465,575.4625122,504.5587324,655.5722758,580.1097637,655.9263521,735.5935204,808.0906435,733.6461007,690.2717536,172.1696025,63.29113924,17.52677702
zhuzhou,229.7070019,280.4284323,415.3315039,431.9730902,470.9214836,545.2775073,624.1480039,714.7030185,684.5180136,615.2960963,635.7440028,468.0003541,458.8828893,507.4798619,470.8329645,451.4472869,541.5597061,716.6061786,590.3337169,625.2544923,855.6253873,890.8559795,739.5768788,292.6883243,132.3360184,81.7916261
xiamen,245.020802,560.8568647,732.9379481,701.9562716,518.0136319,570.0628485,595.7776401,812.162521,792.5998053,703.1955386,602.2837922,495.5297867,535.3633708,531.6455696,523.1477383,504.5587324,484.5534213,477.7374524,590.3337169,514.9154643,713.0211561,576.436222,493.0512525,258.2544038,74.7986191,29.21129503
yiyang,153.1380012,202.5316456,293.1751793,269.9831814,259.006816,346.9947774,567.4072763,942.1085244,0,0,368.0623174,302.8237585,280.4284323,314.1542002,366.2034168,424.8915641,456.0502788,716.6061786,590.3337169,735.5935204,998.2296185,1257.67903,1232.628131,482.0748871,103.5673188,49.65920156
loudi,153.1380012,218.1110029,342.0377091,296.9814995,235.4607418,272.6387537,340.4443658,389.8380101,540.4089581,380.8975834,0,275.2943259,356.9089139,434.9827388,470.8329645,584.2259007,627.0691334,887.2266974,721.5189873,735.5935204,855.6253873,890.8559795,739.5768788,275.4713641,92.0598389,26.29016553
shaoyang,0,186.9522882,0,0,0,272.6387537,0,422.3245109,612.4634859,439.4972116,434.9827388,330.3531911,331.41542,386.6513234,418.5181907,451.4472869,570.0628485,750.7302824,721.5189873,809.1528724,1093.299106,1048.065858,936.7973798,378.7731256,92.0598389,23.36903603
luohe,199.0794016,202.5316456,366.4689741,377.9764539,353.1911127,346.9947774,510.6665486,454.8110118,576.436222,468.7970258,568.8235815,440.4709215,382.4024077,362.4856157,444.6755776,478.0030096,598.565991,648.3579711,590.3337169,772.3731964,903.160131,1152.872444,887.4922546,275.4713641,74.7986191,35.05355404
ningbo,275.6484022,373.9045764,537.4878286,512.9680446,588.6518545,545.2775073,567.4072763,714.7030185,756.5725414,644.5959104,568.8235815,495.5297867,407.8959016,338.3199079,261.5738692,345.2243959,0,0,0,0,0,0,0,172.1696025,0,29.21129503
shangrao,183.7656015,327.1665044,342.0377091,377.9764539,353.1911127,396.5654599,482.2961848,584.7570151,720.5452775,527.396654,535.3633708,440.4709215,458.8828893,410.8170311,444.6755776,478.0030096,570.0628485,682.4820749,590.3337169,588.4748163,950.6948747,838.4526866,739.5768788,258.2544038,97.81357883,32.13242454
foshan,245.020802,420.6426485,561.9190936,512.9680446,588.6518545,570.0628485,567.4072763,617.243516,684.5180136,556.6964681,568.8235815,440.4709215,433.3893954,362.4856157,261.5738692,318.6686731,313.5345667,0,0,0,0,0,394.441002,292.6883243,109.3210587,70.10710808
xuchang,153.1380012,202.5316456,317.6064442,323.9798177,306.0989643,371.7801186,368.8147296,422.3245109,576.436222,468.7970258,434.9827388,385.4120563,382.4024077,362.4856157,418.5181907,478.0030096,484.5534213,511.8615562,623.1300345,735.5935204,855.6253873,786.0493936,640.9666283,189.3865628,69.04487917,32.13242454
wuxi,229.7070019,342.7458617,464.1940338,539.9663628,518.0136319,594.8481898,595.7776401,682.2165177,756.5725414,615.2960963,635.7440028,357.8826237,407.8959016,362.4856157,366.2034168,292.1129503,399.043994,409.4892449,0,0,0,366.8230504,0,0,0,26.29016553
xinxiang,183.7656015,264.849075,293.1751793,350.9781358,282.5528901,371.7801186,453.925821,487.2975126,648.4907498,439.4972116,535.3633708,440.4709215,509.869877,410.8170311,444.6755776,531.1144552,655.5722758,580.1097637,623.1300345,698.8138444,808.0906435,786.0493936,591.6615031,189.3865628,46.02991945,26.29016553
haikou,260.3346021,264.849075,342.0377091,485.9697265,400.283261,520.4921661,680.8887315,584.7570151,684.5180136,498.0968399,501.9031601,440.4709215,382.4024077,338.3199079,340.0460299,345.2243959,313.5345667,341.2410374,327.9631761,331.0170842,427.8126936,471.6296362,345.1358768,172.1696025,80.55235903,23.36903603
haerbin,214.3932017,327.1665044,390.900239,431.9730902,376.7371869,446.1361423,567.4072763,649.7300168,756.5725414,527.396654,635.7440028,605.647517,484.3763831,410.8170311,470.8329645,478.0030096,541.5597061,580.1097637,590.3337169,588.4748163,570.4169248,576.436222,493.0512525,154.9526423,46.02991945,0
handan,153.1380012,233.6903603,293.1751793,350.9781358,376.7371869,396.5654599,482.2961848,584.7570151,756.5725414,615.2960963,535.3633708,468.0003541,509.869877,434.9827388,601.6198991,557.6701779,570.0628485,545.9856599,524.7410817,551.6951403,665.4864123,628.8395149,493.0512525,154.9526423,0,0
qingdao,183.7656015,373.9045764,342.0377091,458.9714083,423.8293352,520.4921661,624.1480039,617.243516,756.5725414,556.6964681,434.9827388,440.4709215,433.3893954,434.9827388,470.8329645,451.4472869,484.5534213,409.4892449,360.7594937,0,0,0,0,0,0,0
kaifeng,153.1380012,186.9522882,244.3126494,269.9831814,235.4607418,0,368.8147296,389.8380101,0,351.5977693,368.0623174,330.3531911,280.4284323,338.3199079,366.2034168,398.3358414,456.0502788,477.7374524,524.7410817,662.0341684,903.160131,733.6461007,591.6615031,206.6035231,46.02991945,32.13242454
ganzhou,153.1380012,280.4284323,342.0377091,404.9747721,376.7371869,396.5654599,482.2961848,649.7300168,720.5452775,527.396654,501.9031601,440.4709215,484.3763831,362.4856157,418.5181907,478.0030096,570.0628485,614.2338674,557.5373993,588.4748163,665.4864123,733.6461007,690.2717536,275.4713641,69.04487917,29.21129503
huizhou,137.8242011,233.6903603,293.1751793,269.9831814,235.4607418,0,0,0,432.3271665,351.5977693,334.6021068,0,0,0,0,0,0,0,0,0,427.8126936,576.436222,542.3563778,413.2070461,126.5822785,46.73807205
xuzhou,168.4518014,249.2697176,317.6064442,323.9798177,376.7371869,396.5654599,510.6665486,584.7570151,576.436222,527.396654,434.9827388,385.4120563,305.9219262,362.4856157,418.5181907,398.3358414,513.0565637,545.9856599,426.3521289,588.4748163,760.5558998,628.8395149,542.3563778,361.5561654,224.3958573,49.65920156
sanya,214.3932017,420.6426485,317.6064442,350.9781358,400.283261,371.7801186,510.6665486,519.7840135,504.3816943,439.4972116,334.6021068,385.4120563,0,265.8227848,287.7312561,424.8915641,370.5408516,409.4892449,459.1484465,514.9154643,617.9516686,576.436222,591.6615031,258.2544038,103.5673188,55.50146056
taiyuan,183.7656015,249.2697176,342.0377091,512.9680446,353.1911127,470.9214836,510.6665486,552.2705143,684.5180136,615.2960963,468.4429495,468.0003541,433.3893954,386.6513234,366.2034168,345.2243959,342.0377091,0,360.7594937,331.0170842,0,0,0,0,0,23.36903603
jinan,229.7070019,249.2697176,390.900239,404.9747721,470.9214836,520.4921661,595.7776401,487.2975126,612.4634859,585.9962822,468.4429495,468.0003541,356.9089139,314.1542002,340.0460299,371.7801186,370.5408516,375.3651412,0,331.0170842,0,0,0,0,0,0
zhuhai,137.8242011,218.1110029,317.6064442,323.9798177,329.6450385,396.5654599,368.8147296,389.8380101,468.3544304,439.4972116,334.6021068,357.8826237,254.9349385,265.8227848,287.7312561,318.6686731,370.5408516,0,360.7594937,367.7967602,522.8821811,471.6296362,443.7461273,292.6883243,103.5673188,32.13242454
taizhou,122.510401,202.5316456,219.8813844,269.9831814,306.0989643,297.4240949,340.4443658,454.8110118,0,351.5977693,368.0623174,302.8237585,280.4284323,241.6570771,0,292.1129503,456.0502788,409.4892449,426.3521289,441.3561122,522.8821811,419.2263433,394.441002,206.6035231,109.3210587,151.8987342
heze,153.1380012,233.6903603,219.8813844,323.9798177,259.006816,0,368.8147296,454.8110118,576.436222,498.0968399,434.9827388,357.8826237,356.9089139,362.4856157,392.3608038,398.3358414,399.043994,545.9856599,590.3337169,698.8138444,760.5558998,786.0493936,591.6615031,292.6883243,69.04487917,23.36903603
jinhua,245.020802,296.0077897,317.6064442,404.9747721,423.8293352,421.3508011,482.2961848,584.7570151,612.4634859,498.0968399,434.9827388,412.9414889,331.41542,289.9884925,287.7312561,318.6686731,0,375.3651412,360.7594937,367.7967602,475.3474374,0,0,0,40.27617952,0
wuhu,153.1380012,218.1110029,293.1751793,350.9781358,329.6450385,322.2094361,340.4443658,454.8110118,0,351.5977693,334.6021068,0,0,265.8227848,0,292.1129503,0,409.4892449,360.7594937,404.5764362,570.4169248,576.436222,640.9666283,258.2544038,51.78365938,35.05355404
shennongjia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zhenjiang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.5572276,0,0,0,0,0,0,0,0,0,0
weifang,0,0,0,0,0,0,0,0,468.3544304,322.2979552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hanzhong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chizhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yancheng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.6296362,394.441002,154.9526423,40.27617952,29.21129503
changchun,0,0,0,269.9831814,235.4607418,0,0,389.8380101,0,0,0,0,280.4284323,241.6570771,0,0,0,0,0,0,0,0,0,0,0,17.52677702
chaozhou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shantou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiangtan,183.7656015,233.6903603,317.6064442,296.9814995,306.0989643,322.2094361,368.8147296,487.2975126,432.3271665,322.2979552,368.0623174,330.3531911,280.4284323,289.9884925,313.888643,318.6686731,370.5408516,443.6133487,459.1484465,441.3561122,713.0211561,628.8395149,591.6615031,189.3865628,0,0
linyi,0,0,0,0,0,0,368.8147296,389.8380101,432.3271665,380.8975834,0,302.8237585,280.4284323,289.9884925,261.5738692,0,0,375.3651412,0,0,475.3474374,366.8230504,0,154.9526423,97.81357883,35.05355404
maoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pingdingshan,153.1380012,218.1110029,244.3126494,269.9831814,282.5528901,371.7801186,482.2961848,422.3245109,540.4089581,380.8975834,535.3633708,357.8826237,331.41542,386.6513234,392.3608038,424.8915641,399.043994,477.7374524,459.1484465,551.6951403,713.0211561,733.6461007,542.3563778,206.6035231,51.78365938,23.36903603
sanmenxia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiangxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yangzhou,0,0,244.3126494,0,0,0,340.4443658,0,0,0,301.1418961,0,0,0,0,0,0,375.3651412,0,331.0170842,0,366.8230504,345.1358768,0,0,0
yongzhou,0,0,0,0,0,0,0,0,0,0,334.6021068,302.8237585,305.9219262,265.8227848,313.888643,345.2243959,370.5408516,477.7374524,459.1484465,514.9154643,713.0211561,576.436222,591.6615031,223.8204833,51.78365938,20.44790652
huaian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.36903603
maanshan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
